Date,Open,High,Low,Last,Diff_Open_Cls
2/5/2019,3417.15,3521.5,3390.4,3422.4,-5.25
2/6/2019,3418,3522.4,3328.7,3366.55,51.45
2/7/2019,3365.27,3489.9,3347.3,3357.84,7.43
2/8/2019,3358.25,3798.6,3337.71,3595.69,-237.44
2/9/2019,3607.67,3738.4,3582.3,3716.8,-109.13
2/10/2019,3621.05,3725.8,3563.3,3606.31,14.74
2/11/2019,3606.31,3749.6,3570,3682.3,-75.99
2/12/2019,3591.88,3727.9,3539.87,3577.3,14.58
2/13/2019,3573.81,3732.2,3544.23,3572.13,1.68
2/14/2019,3570.9,3696.1,3528.8,3571.5,-0.6
2/15/2019,3567.71,3716.2,3541.8,3562.3,5.41
2/16/2019,3563.94,3724.2,3556.6,3595.74,-31.8
2/17/2019,3595.7,3782.7,3551.64,3574.54,21.16
2/18/2019,3574.54,4016.3,3556.7,3851.98,-277.44
2/19/2019,3961.9,4081.3,3821,3984.7,-22.8
2/20/2019,3984.7,4066.7,3851.59,3910.95,73.75
2/21/2019,3913.61,4112.2,3866,3899.56,14.05
2/22/2019,3899.56,4073.9,3883.39,3941.06,-41.5
2/23/2019,3939.21,4254.9,3904.62,4105.94,-166.73
2/24/2019,4178.46,4278.9,3700.47,3861.9,316.56
2/25/2019,3861.9,3964.6,3722.7,3804.8,57.1
2/26/2019,3805.52,3934,3759.09,3786.9,18.62
2/27/2019,3789.72,3933.9,3653.14,3748.91,40.81
2/28/2019,3748.86,3986.9,3735.7,3798.44,-49.58
3/1/2019,3802.51,3948.6,3774.5,3827.18,-24.67
3/2/2019,3827.18,3946.7,3759.42,3909.9,-82.72
3/3/2019,3809.06,3923.4,3764.2,3893,-83.94
3/4/2019,3792.24,3907.6,3666.7,3702.48,89.76
3/5/2019,3699.68,3966.7,3680.02,3937.6,-237.92
3/6/2019,3832.04,3986.4,3799,3945.1,-113.06
3/7/2019,3845.53,3992.7,3826.49,3871,-25.47
3/8/2019,3869.79,4020.9,3840.32,3868.3,1.49
3/9/2019,3929.1,4044.9,3820.18,3889.77,39.33
3/10/2019,3890.05,4017.3,3862,3882.52,7.53
3/11/2019,3987,4013.8,3812.64,3942.3,44.7
3/12/2019,3942.3,3979.4,3791.07,3961.9,-19.6
3/13/2019,3864.2,3972,3820,3851.92,12.28
3/14/2019,3953.1,3999.3,3775.01,3949.3,3.8
3/15/2019,3852.86,4010.9,3843.09,3895.21,-42.35
3/16/2019,3899.11,4152.6,3880.4,4081.2,-182.09
3/17/2019,3978.4,4089.8,3928,3959.73,18.67
3/18/2019,4073.4,4119.9,3929.83,4075.9,-2.5
3/19/2019,3971.16,4119.9,3946.26,3992.08,-20.92
3/20/2019,3987.38,4117.9,3953.8,4107.6,-120.22
3/21/2019,4012.05,4145.9,3912.11,3976.24,35.81
3/22/2019,3973.89,4069.2,3957.4,3984,-10.11
3/23/2019,3980.21,4076.2,3954.8,3973.29,6.92
3/24/2019,3970.82,4064.7,3955.13,4049.5,-78.68
3/25/2019,3973.31,4049.8,3850.9,3886.53,86.78
3/26/2019,3890.74,3991.7,3876.72,3911.86,-21.12
3/27/2019,3914.84,4102.9,3902,4080.7,-165.86
3/28/2019,4003.18,4094.1,3987.79,4010.36,-7.18
3/29/2019,4089.9,4187.2,3996.88,4071.96,17.94
3/30/2019,4073.97,4209.9,4033.83,4076.43,-2.46
3/31/2019,4078.76,4181.2,4070.12,4165.6,-86.84
4/1/2019,4087.81,4203.8,4040,4127.67,-39.86
4/2/2019,4126.09,5079.8,4118.79,4801.3,-675.21
4/3/2019,4800.91,5324.74,4770.04,5280.5,-479.59
4/4/2019,5298.15,5344.99,4778.5,4894.7,403.45
4/5/2019,4850,5066,4831.1,4997.37,-147.37
4/6/2019,4997.37,5278.7,4962.36,5081.9,-84.53
4/7/2019,5078.53,5225.9,4862.24,5119.77,-41.24
4/8/2019,5125.53,5361.8,5090.4,5255.67,-130.14
4/9/2019,5250.97,5336.1,5136.01,5221,29.97
4/10/2019,5220.01,5486.9,5146.7,5300.29,-80.28
4/11/2019,5296.87,5348.25,4962.15,5052.69,244.18
4/12/2019,5055.02,5134.8,4907.2,5042.92,12.1
4/13/2019,5042.92,5159.4,5033.9,5081.71,-38.79
4/14/2019,5123.8,5123.8,5014.22,5108.64,15.16
4/15/2019,5111,5192.25,4936.7,5026.8,84.2
4/16/2019,5020.75,5253.1,5002.9,5184.91,-164.16
4/17/2019,5185,5297.9,5159.08,5214.91,-29.91
4/18/2019,5224,5335.5,5194.9,5308.57,-84.57
4/19/2019,5308.5,5370.6,5180.37,5268.82,39.68
4/20/2019,5268.82,5400.3,5246.3,5314.51,-45.69
4/21/2019,5317,5366.1,5208.66,5244.69,72.31
4/22/2019,5263.5,5458.9,5225.59,5371,-107.5
4/23/2019,5368.86,5647.2,5350.3,5610,-241.14
4/24/2019,5568.3,5658.9,5368.86,5435.2,133.1
4/25/2019,5435,5555.7,5370.13,5495.47,-60.47
4/26/2019,5491.9,5537.9,4983,5146.6,345.3
4/27/2019,5146.6,5240.53,5084.73,5229.6,-83
4/28/2019,5202,5241,5136.4,5215.5,-13.5
4/29/2019,5159.67,5231.5,5068.76,5130.12,29.55
4/30/2019,5125.75,5300.46,5092.92,5236.75,-111
5/1/2019,5251.7,5357.85,5228.15,5307.75,-56.05
5/2/2019,5309.5,5426.03,5280.21,5403.73,-94.23
5/3/2019,5403.97,5796.25,5357.87,5696.88,-292.91
5/4/2019,5686.25,5821.25,5496.9,5685.85,0.4
5/5/2019,5691.25,5840.87,5605.6,5709.66,-18.41
5/6/2019,5712,5787.9,5560.79,5693.33,18.67
5/7/2019,5692.74,5970,5667.45,5844.02,-151.28
5/8/2019,5839.25,5920,5643.57,5898.64,-59.39
5/9/2019,5898.64,6097.01,5841.25,6079.75,-181.11
5/10/2019,6081.8,6518.9,6068.53,6289.25,-207.45
5/11/2019,6291.06,7039,6264.73,6944.6,-653.54
5/12/2019,6974,7588.99,6740.9,7071.89,-97.89
5/13/2019,7071.91,7976.48,6852.39,7801.1,-729.19
5/14/2019,7861.99,8333.25,7468.31,7719.9,142.09
5/15/2019,7720.25,8262,7615.92,8172,-451.75
5/16/2019,8164.81,8390.95,7667,7667,497.81
5/17/2019,7680.73,7958.64,6620,7098.66,582.07
5/18/2019,7091.5,7512.2,7089.26,7295.4,-203.9
5/19/2019,7288.25,8151.75,7236.03,7978.04,-689.79
5/20/2019,7978.05,8298.8,7530.4,8000.75,-22.7
5/21/2019,7967,8149.9,7700,8064.4,-97.4
5/22/2019,8090.25,8113,7676.75,7822.3,267.95
5/23/2019,7836,7885.97,7463.49,7875.32,-39.32
5/24/2019,7874.75,8188.87,7783.63,8113.66,-238.91
5/25/2019,8108,8158.45,7922.32,8047.73,60.27
5/26/2019,7873.7,8093.93,7783.63,8016.1,-142.4
5/27/2019,8016.1,8957.7,8004.6,8753.38,-737.28
5/28/2019,8748.25,8870.6,8514.53,8680.83,67.42
5/29/2019,8686.32,8795.7,8409.7,8674,12.32
5/30/2019,8642.5,9100.3,8361.42,8463,179.5
5/31/2019,8462,8515.2,7967.22,8498.91,-36.91
6/1/2019,8538.25,8833.75,8502.8,8685.9,-147.65
6/2/2019,8462,8515.2,7967.22,8498.91,-36.91
6/3/2019,8680.37,8765.12,8288.2,8525.9,154.47
6/4/2019,8550.8,8573.54,7475.23,7650,900.8
6/5/2019,7648,7924.48,7424.65,7730.98,-82.98
6/6/2019,7732.5,7872.07,7439.35,7682.25,50.25
6/7/2019,7688.75,8135.7,7669.19,7887.7,-198.95
6/8/2019,8043.25,8057.7,7770.73,7874.8,168.45
6/9/2019,7973.77,7988.09,7585.9,7712.12,261.65
6/10/2019,7683,8086.75,7498.81,7937.3,-254.3
6/11/2019,7949,8063.98,7681.6,7915.2,33.8
6/12/2019,7925.5,8285.22,7804.18,8120.16,-194.66
6/13/2019,8120.19,8296,8024.4,8259.25,-139.06
6/14/2019,8267.1,8473.47,8047.9,8454.5,-187.4
6/15/2019,8444.9,8914.99,8435.9,8799.26,-354.36
6/16/2019,8806.75,9410.59,8743.8,9035.7,-228.95
6/17/2019,9070.93,9424,8796.27,9267.97,-197.04
6/18/2019,9300,9489.9,8915.98,9141.63,158.37
6/19/2019,9122.75,9229.2,8932.83,9162.5,-39.75
6/20/2019,9164.38,9620.8,9115.24,9557.07,-392.69
6/21/2019,9560.75,9962.06,9429.25,9940,-379.25
6/22/2019,9933.88,11221,9842.37,10611.68,-677.8
6/23/2019,10697,11205,10346.46,11129,-432
6/24/2019,10841.33,11367,10524.01,10850.13,-8.8
6/25/2019,10857,11509,10816.63,11359.41,-502.41
6/26/2019,11360.62,13895.1,11340.59,12706,-1345.38
6/27/2019,12723.75,13345.25,10265.67,10668.76,2054.99
6/28/2019,10681,12445.79,10418.68,12218.25,-1537.25
6/29/2019,11746,12283.58,11485.52,12167,-421
6/30/2019,11790,11900.98,10800.8,11383.54,406.46
7/1/2019,11178.21,11506.62,9949.61,10509.5,668.71
7/2/2019,10473.89,10960,9567,10698.7,-224.81
7/3/2019,10705.25,11599.69,10571.5,11380.03,-674.78
7/4/2019,11376.5,12062,11243.9,11710.8,-334.3
7/5/2019,11723,11774.32,10726.76,11027.5,695.5
7/6/2019,11028.7,11730.18,10776.85,11457.74,-429.04
7/7/2019,11457.74,11623.52,10982.99,11500.7,-42.96
7/8/2019,11461,12300,11271.67,12206.28,-745.28
7/9/2019,12197.65,12830,11999.02,12405.11,-207.46
7/10/2019,12402.25,13194.21,11552.67,11775.27,626.98
7/11/2019,11776,12216.08,10932.57,11138.4,637.6
7/12/2019,11153,11934.2,11041.2,11900.25,-747.25
7/13/2019,11879,11963.8,10718.2,10908.44,970.56
7/14/2019,10908.44,11513.68,10204.85,10640,268.44
7/15/2019,10479,10981.22,9755.52,10847,-368
7/16/2019,10799,11100.72,9401.86,9598.75,1200.25
7/17/2019,9594.75,9997.96,9015.36,9691.5,-96.75
7/18/2019,9690.24,10751,9224.28,10576.1,-885.86
7/19/2019,10616.98,10791.89,10042.6,10522.66,94.32
7/20/2019,10509.35,11049.91,10434.3,10933.43,-424.08
7/21/2019,10617.41,10756.02,10298,10492,125.41
7/22/2019,10476,10690.56,10032.2,10297.9,178.1
7/23/2019,10324.5,10384.81,9846.46,10143.75,180.75
7/24/2019,10135.85,10152.8,9455.7,9675.75,460.1
7/25/2019,9644.5,10195.57,9608.1,9880.7,-236.2
7/26/2019,9870.5,9950.49,9630.6,9831.1,39.4
7/27/2019,9823.86,10232.95,9279.6,9452,371.86
7/28/2019,9452,9582.63,9272.3,9504.27,-52.27
7/29/2019,9525.28,9722.46,9094.93,9495.12,30.16
7/30/2019,9505.94,9774.18,9346.9,9538.43,-32.49
7/31/2019,9538.75,10130,9485.1,10028.68,-489.93
8/1/2019,10028.25,10505.19,9845.2,10411,-382.75
8/2/2019,10406.5,10685.96,10295.8,10403.6,2.9
8/3/2019,10403.6,10917.99,10344.73,10888,-484.4
8/4/2019,10885.29,11038,10536.6,10926.22,-40.93
8/5/2019,10943,11950.47,10744.9,11718.72,-775.72
8/6/2019,11718.83,12324,11491.1,11663,55.83
8/7/2019,11662,12150.79,11186.7,11887,-225
8/8/2019,11859.55,12078,11451.56,11658,201.55
8/9/2019,11591.14,12127,11543.3,11857.94,-266.8
8/10/2019,11854,11930,11187.89,11336,518
8/11/2019,11355.4,11497,11072.87,11411.12,-55.72
8/12/2019,11378.25,11611,11194.09,11419.25,-41
8/13/2019,11414.15,11467,10733.18,10865.55,548.6
8/14/2019,10865.55,10939,10004.04,10154.32,711.23
8/15/2019,10155.71,10411,9458.79,10365.8,-210.09
8/16/2019,10368,10567,9715.24,10392.26,-24.26
8/17/2019,10348.9,10487,9968.91,10088.48,260.42
8/18/2019,10185.5,10532,10052.48,10358,-172.5
8/19/2019,10398,10859,10248.51,10670.45,-272.45
8/20/2019,10675.5,10982,10536.1,10734,-58.5
8/21/2019,10704.75,10875,9820.68,10165,539.75
8/22/2019,10144.35,10254,9739.07,10180,-35.65
8/23/2019,10177.75,10468.69,10027.9,10359.05,-181.3
8/24/2019,10360.03,10390.89,9872.63,10109.54,250.49
8/25/2019,10040,10355.5,9944.9,9995.16,44.84
8/26/2019,10080.25,10660.25,9877.5,10261.42,-181.17
8/27/2019,10261.5,10417,10011.69,10141.45,120.05
8/28/2019,10139.5,10333,9503.51,9678.1,461.4
8/29/2019,9663.5,9768.9,9304.93,9524.01,139.49
8/30/2019,9549.9,9721.3,9325,9621,-71.1
8/31/2019,9453.1,9669.9,9422.4,9487.8,-34.7
9/1/2019,9487.8,9714,9454.14,9652.1,-164.3
9/2/2019,9615.9,10472,9572.67,10408.02,-792.12
9/3/2019,10408.02,10781.57,10266.1,10720,-311.98
9/4/2019,10712.5,10841,10369.86,10622.5,90
9/5/2019,10628.5,10700.25,10442.67,10517.75,110.75
9/6/2019,10518,10942.91,10178.21,10340.74,177.26
9/7/2019,10358,10581,10285.58,10518.54,-160.54
9/8/2019,10518.54,10598,10228.32,10361.26,157.28
9/9/2019,10344.5,10546,10051.11,10243,101.5
9/10/2019,10216.03,10398,9907.45,10052.5,163.53
9/11/2019,10076,10297,9853.79,10125,-49
9/12/2019,10093.75,10396,10019.93,10349,-255.25
9/13/2019,10328.5,10487,10140.4,10279,49.5
9/14/2019,10450,10477,10250.85,10275.37,174.63
9/15/2019,10245.95,10450,10213.19,10450,-204.05
9/16/2019,10298.25,10398,10058.01,10209.75,88.5
9/17/2019,10241,10376,10119.72,10251.75,-10.75
9/18/2019,10248,10292,10057.8,10213,35
9/19/2019,10189.97,10388,9585.48,10285,-95.03
9/20/2019,10254.75,10337,10038.84,10131.68,123.07
9/21/2019,10131.68,10211,9891.71,9962.51,169.17
9/22/2019,9962.51,10104,9845.93,10002.88,-40.37
9/23/2019,9970.25,10097,9652.31,9785.1,185.15
9/24/2019,9760.25,9835.8,7941.17,8575.5,1184.75
9/25/2019,8617.9,8808.45,8194.96,8500.98,116.92
9/26/2019,8519.38,8679.7,7716.16,8088.33,431.05
9/27/2019,8088.4,8180.6,7845.84,8055.49,32.91
9/28/2019,8088.1,8296.4,7998.15,8165.58,-77.48
9/29/2019,8165.58,8353.7,7894.21,8035.7,129.88
9/30/2019,7995.55,8384.3,7683.24,8260,-264.45
10/1/2019,8236.75,8538.9,8165.65,8383.5,-146.75
10/2/2019,8366.89,8433.4,8153.07,8260.1,106.79
10/3/2019,8234.5,8439.9,8030,8161,73.5
10/4/2019,8167,8308.9,7993.63,8174,-7
10/5/2019,8180.4,8237.9,7916.62,8107.78,72.62
10/6/2019,8103.5,8210.7,7693.66,7904.58,198.92
10/7/2019,7988.69,8345.1,7671.01,8213.76,-225.07
10/8/2019,8217.5,8361.9,8006.94,8155,62.5
10/9/2019,8128,8716.1,8016.94,8587.12,-459.12
10/10/2019,8579.81,8680,8348.4,8578.98,0.83
10/11/2019,8579.5,8818.16,8179.94,8336.42,243.08
10/12/2019,8296,8427.76,8166.34,8358.7,-62.7
10/13/2019,8330.9,8476.9,8058.81,8264.96,65.94
10/14/2019,8431,8462.6,8058.81,8335.84,95.16
10/15/2019,8360.5,8435.3,7976.11,8167.6,192.9
10/16/2019,8145.5,8203.1,7822.3,7990.28,155.22
10/17/2019,7986,8143.1,7836.04,8044,-58
10/18/2019,8042.6,8135.1,7719.33,7972.9,69.7
10/19/2019,7946.75,8119.4,7779.53,7843.99,102.76
10/20/2019,7843.99,8335.6,7778.5,8246.6,-402.61
10/21/2019,8151,8369.6,8033.88,8200.82,-49.82
10/22/2019,8206.25,8331.4,7970.22,8122,84.25
10/23/2019,8159,8159,7258,7490,669
10/24/2019,7487.69,7528.9,7265.21,7453.03,34.66
10/25/2019,7456.5,8800.1,7303.8,8568.25,-1111.75
10/26/2019,9674.25,9821.8,8889.9,9125.46,548.79
10/27/2019,9246.08,9816.5,9073.92,9623.66,-377.58
10/28/2019,9672.75,9948.8,9240.15,9433.64,239.11
10/29/2019,9458,9562.6,8952.13,9444.51,13.49
10/30/2019,9442.75,9486.9,8883.1,9201.9,240.85
10/31/2019,9186.25,9450.9,8834.75,9190.79,-4.54
11/1/2019,9232.3,9329.2,8940.63,9206.33,25.97
11/2/2019,9320.25,9400.5,8997.99,9151.83,168.42
11/3/2019,9212.5,9429.4,9081.26,9309.79,-97.29
11/4/2019,9161.44,9621.6,8962,9460.1,-298.66
11/5/2019,9438.5,9504,9067.57,9345,93.5
11/6/2019,9355.75,9474.9,9134.68,9304.75,51
11/7/2019,9314.71,9385.8,8968.08,9215.6,99.11
11/8/2019,9205.65,9254.2,8562.32,8868,337.65
11/9/2019,8830.6,8883.9,8610.24,8789.6,41
11/10/2019,8790.91,9160.6,8640.49,9030.02,-239.11
11/11/2019,9034.88,9129.9,8514.01,8729.41,305.47
11/12/2019,8729.74,8890.4,8512.85,8762.75,-33.01
11/13/2019,8768.7,8837.5,8593.82,8768.92,-0.22
11/14/2019,8751.25,8797.13,8448.95,8645.99,105.26
11/15/2019,8653,8794.75,8266.38,8450.75,202.25
11/16/2019,8476.45,8553,8321.47,8445.49,30.96
11/17/2019,8451.25,8662.9,8268.2,8560.3,-109.05
11/18/2019,8545.5,8662.9,7935.05,8217.29,328.21
11/19/2019,8215.47,8267.1,7894.95,8105,110.47
11/20/2019,8108.25,8255.4,7925.62,8131.7,-23.45
11/21/2019,8087.25,8155.8,7303.8,7591,496.25
11/22/2019,7584.56,7761.6,6685.54,7335.78,248.78
11/23/2019,7324.46,7384.9,7012.69,7186.64,137.82
11/24/2019,7284.25,7371.9,6830.14,7052.98,231.27
11/25/2019,7076.74,7413.5,6441.77,7247.4,-170.66
11/26/2019,7203.5,7384.7,6933.68,7108.71,94.79
11/27/2019,7114.5,7675,6767.06,7546.12,-431.62
11/28/2019,7546.12,7684.8,7328.67,7593.8,-47.68
11/29/2019,7563.75,7911.1,7278.44,7711,-147.25
11/30/2019,7766,7860.7,7360.55,7544.95,221.05
12/1/2019,7486.25,7612.6,7144.1,7372,114.25
12/2/2019,7324.5,7454.58,7069.19,7318.25,6.25
12/3/2019,7318.98,7450.7,7149.83,7299.5,19.48
12/4/2019,7334,7826.6,6996.87,7179.67,154.33
12/5/2019,7179.68,7521.5,7065.09,7385.5,-205.82
12/6/2019,7372,7652.3,7215.96,7468.31,-96.31
12/7/2019,7430.84,7638.88,7343.87,7512.57,-81.73
12/8/2019,7372,7652.3,7215.96,7468.31,-96.31
12/9/2019,7530.7,7700,7188.67,7349.61,181.09
12/10/2019,7351.83,7433.3,7066.51,7257,94.83
12/11/2019,7222,7296.1,7032.38,7194,28
12/12/2019,7223.8,7325,6989.26,7194.57,29.23
12/13/2019,7196,7331.6,7087.31,7273.6,-77.6
12/14/2019,7255.75,7290.4,6918.87,7069,186.75
12/15/2019,7071.25,7224.7,6920.84,7115.87,-44.62
12/16/2019,7095.56,7189.4,6734.6,6879.8,215.76
12/17/2019,6867,6970.1,6490.51,6613.22,253.78
12/18/2019,6617.5,7256.7,6346.71,7168,-550.5
12/19/2019,7133.25,7476.1,6953.41,7190.5,-57.25
12/20/2019,7160,7243.2,6983.43,7201.5,-41.5
12/21/2019,7194.51,7230.3,7023.75,7163.2,31.31
12/22/2019,7163.2,7483.5,7029.82,7405,-241.8
12/23/2019,7308.71,7715,7192.95,7313.56,-4.85
12/24/2019,7318.75,7444.9,7068.09,7241.75,77
12/25/2019,7247.5,7286.6,7024.18,7212.97,34.53
12/26/2019,7236.7,7464.2,7075.11,7181.28,55.42
12/27/2019,7181.29,7299.9,6970.96,7221.5,-40.21
12/28/2019,7221.5,7389.9,7125.15,7311.9,-90.4
12/29/2019,7311.9,7551.5,7185.46,7377.63,-65.73
12/30/2019,7400.5,7551.5,7107.27,7240.48,160.02
12/31/2019,7240.48,7332.9,7022.19,7157.75,82.73
1/1/2020,7196,7268.7,7056.95,7258,-62
1/2/2020,7216.25,7258.2,6827.28,6959.25,257
1/3/2020,6955.81,7437.6,6770.82,7270.25,-314.44
1/4/2020,7307.58,7420.9,7156.33,7324.03,-16.45
1/5/2020,7325.86,7509.8,7219.47,7429.66,-103.8
1/6/2020,7461.5,7615.9,7211.5,7571.18,-109.68
1/7/2020,7571.19,8191.97,7471.93,8027.58,-456.39
1/8/2020,8020,8462.41,7772.62,8006.79,13.21
1/9/2020,8004,8108.25,7649.27,7778.75,225.25
1/10/2020,7791,8134.25,7583.02,8037.58,-246.58
1/11/2020,8069.76,8252.51,7884.49,8088.94,-19.18
1/12/2020,8088.94,8291.5,7856.42,8095.72,-6.78
1/13/2020,8095.37,8195,7940.11,8127.51,-32.14
1/14/2020,8137.5,8860.89,8000.52,8709.5,-572
1/15/2020,8747.25,8901,8448.98,8823.75,-76.5
1/16/2020,8817.96,8865,8473.59,8679.2,138.76
1/17/2020,8685.75,9010.02,8546.33,8904.95,-219.2
1/18/2020,8904.14,8977.65,8696.02,8908.37,-4.23
1/19/2020,8914.75,9184.01,8448.77,8717.79,196.96
1/20/2020,8648.25,8760.14,8369.76,8671.66,-23.41
1/21/2020,8667,8779.9,8377.95,8713.94,-46.94
1/22/2020,8713.93,8799.8,8456.12,8634.23,79.7
1/23/2020,8644,8669.6,8174.48,8271.04,372.96
1/24/2020,8387.25,8522,8113.14,8513,-125.75
1/25/2020,8513.2,8517.9,8147.75,8362.59,150.61
1/26/2020,8370.25,8618.3,8177.3,8577.78,-207.53
1/27/2020,8550.76,9001.8,8417.73,8947.05,-396.29
1/28/2020,8969.6,9196.4,8755.38,9036.6,-67
1/29/2020,9036.59,9442.2,8923.96,9353.55,-316.96
1/30/2020,9350,9570,9060.66,9545.02,-195.02
1/31/2020,9545.14,9563.25,9080.4,9383.8,161.34
2/1/2020,9383.8,9476.3,9167.16,9355.14,28.66
2/2/2020,9355.14,9500.8,9031.25,9424.96,-69.82
2/3/2020,9460.4,9625.2,9105.17,9271.11,189.29
2/4/2020,9269.25,9358.8,8960.79,9131.71,137.54
2/5/2020,9136.87,9775,9007.82,9686.6,-549.73
2/6/2020,9689,9859.9,9397.96,9740.27,-51.27
2/7/2020,9720.5,9874.36,9528.42,9748,-27.5
2/8/2020,9611.5,9947.23,9532.61,9917.51,-306.01
2/9/2020,9932.86,10178.42,9726.39,10074.87,-142.01
2/10/2020,10099.25,10200,9632.46,9861.48,237.77
2/11/2020,9861.48,10390.95,9580.9,10236.37,-374.89
2/12/2020,10234.75,10486.19,10084.31,10387.58,-152.83
2/13/2020,10387.25,10519.06,9949.24,10180.75,206.5
2/14/2020,10173.48,10400.01,9968.6,10316,-142.52
2/15/2020,10316,10400,9639.64,9921.9,394.1
2/16/2020,9921.9,10050.3,9506.98,9765.84,156.06
2/17/2020,9756.41,10003.25,9351.82,9655.13,101.28
2/18/2020,9640.01,10280.71,9490.55,10149.75,-509.74
2/19/2020,10153.52,10307,9229.43,9620.73,532.79
2/20/2020,9620.73,9709.5,9301.98,9604.68,16.05
2/21/2020,9609,9772.08,9448.92,9663.1,-54.1
2/22/2020,9669,9730.33,9450.62,9635.8,33.2
2/23/2020,9910.05,9940,9741.5,9879.3,30.75
2/24/2020,9903.8,10025,9361.79,9595.54,308.26
2/25/2020,9614.6,9685.8,9123.83,9377.98,236.62
2/26/2020,9383.34,9431.2,8532,8772.8,610.54
2/27/2020,8772.8,8974.9,8413.52,8750.93,21.87
2/28/2020,8750.93,8908.1,8327.9,8668.22,82.71
2/29/2020,8666.05,8829.9,8476.63,8634.11,31.94
3/1/2020,8636.11,8774.9,8304.17,8514.67,121.44
3/2/2020,8491.12,8966.5,8304.17,8943.22,-452.1
3/3/2020,8941.51,8990.7,8657.75,8771.1,170.41
3/4/2020,8737,8877.6,8660.9,8726.86,10.14
3/5/2020,8726,9186.4,8724.14,9111.47,-385.47
3/6/2020,9111.37,9200,8993.42,9130.5,-19.13
3/7/2020,9164.4,9235,8859.49,8883.86,280.54
3/8/2020,8887.07,8960,8151,8251.33,635.74
3/9/2020,8342.9,8383.7,7443.04,7855.07,487.83
3/10/2020,7853.34,8183.7,7733.99,7994.39,-141.05
3/11/2020,7994.39,8060,7573.79,7859.25,135.14
3/12/2020,7896,8022.3,5533.5,5768.3,2127.7
3/13/2020,5722.46,6125.6,3850.02,5431.41,291.05
3/14/2020,5570.19,5834.81,5207.6,5288.68,281.51
3/15/2020,5290.26,5986.7,5050,5918.52,-628.26
3/16/2020,5283.7,5986.7,4421.74,4926.3,357.4
3/17/2020,4896,5534.55,4850.5,5464.67,-568.67
3/18/2020,5464.78,5575.82,5013.02,5341.9,122.88
3/19/2020,5334.44,6403.85,5257,6253.5,-919.06
3/20/2020,6252.74,6943.97,5660.77,5991.49,261.25
3/21/2020,6087.6,6384.6,5858.25,6334.6,-247
3/22/2020,6333.23,6461.9,5925,6020.88,312.35
3/23/2020,6021,6629.9,5681.6,6419.3,-398.3
