Date (GMT),Open,High,Low,Last,Volume,MACD,MACD Signal Line,BBandUp,BBandMid,BBandLow
10/4/2021 5:30,47751.98,47865.51,47730.71,47781.23,448.5359,-132.0572063,-94.56685086,48587.74775,47894.42003,47201.09231
10/4/2021 6:00,47779.35,47850,47716.86,47781.04,331.8857,-123.8564727,-100.4247752,48458.22342,47883.62193,47309.02044
10/4/2021 6:30,47781.04,47781.04,47550.77,47577.38,454.1264,-132.2663085,-106.7930819,48340.1815,47854.45603,47368.73057
10/4/2021 7:00,47575.56,47825,47573.41,47713,540.5857,-126.5292134,-110.7403082,48253.51346,47840.98403,47428.4546
10/4/2021 7:30,47713,47771.99,47589.99,47771.98,457.0199,-115.8874526,-111.7697371,48244.06407,47834.41222,47424.76036
10/4/2021 8:00,47771.99,47860.63,47673.46,47850.98,516.908,-99.92724178,-109.401238,48244.3632,47835.9901,47427.617
10/4/2021 8:30,47851.41,47962.51,47713.98,47723.99,587.6225,-96.4142875,-106.8038479,48211.44419,47825.32342,47439.20266
10/4/2021 9:00,47724,47730.75,47471.5,47656.49,770.7327,-97.94784996,-105.0326483,48192.24915,47809.24405,47426.23895
10/4/2021 9:30,47656.5,47709.42,47525,47660.94,570.2565,-97.67815844,-103.5617503,48150.78482,47795.11986,47439.45489
10/4/2021 10:00,47660.94,47759.42,47599.57,47718.28,365.6856,-91.7795892,-101.2053181,48090.97679,47787.80177,47484.62676
10/4/2021 10:30,47718.28,47756.1,47486.15,47715.93,509.6195,-86.29974619,-98.22420373,48040.02377,47780.95684,47521.88992
10/4/2021 11:00,47715.93,47745.62,47500,47622.93,484.7706,-88.44175242,-96.26771347,48018.19759,47765.90667,47513.61575
10/4/2021 11:30,47622.93,47679.36,47413.92,47433.54,785.7605,-104.2201134,-97.85819346,47964.8244,47734.2527,47503.681
10/4/2021 12:00,47433.55,47618,47352.77,47581.88,588.1068,-103.5609932,-98.99875341,47944.62771,47719.74101,47494.85432
10/4/2021 12:30,47581.87,47742.36,47448.39,47730.2,816.9074,-90.03261139,-97.205525,47943.92963,47720.73711,47497.54459
10/4/2021 13:00,47730.2,47819.43,47640,47707.37,583.8377,-80.22863575,-93.81014715,47941.04489,47719.46405,47497.88321
10/4/2021 13:30,47707.38,47877.17,47667.59,47816.48,1008.7644,-62.92924018,-87.63396576,47961.09644,47728.70366,47496.31089
10/4/2021 14:00,47816.48,48124.39,47769.23,48123.05,1068.7945,-24.20271385,-74.94771538,48051.21104,47766.26046,47481.30987
10/4/2021 14:30,48123.05,48500,47906.63,48197.91,1846.9952,12.386134,-57.4809455,48162.24546,47807.36994,47452.49442
10/4/2021 15:00,48193.11,48233.26,47250,47446,2201.6669,-19.06996679,-49.79874976,48140.40751,47772.95375,47405.49999
10/4/2021 15:30,47446.01,47645.38,46891,47515.38,2449.2049,-37.96315155,-47.43163012,48122.25488,47748.42292,47374.59096
10/4/2021 16:00,47512.28,47776.5,47448.01,47749.28,792.8532,-33.67418631,-44.68014136,48122.08069,47748.50455,47374.9284
10/4/2021 16:30,47749.28,48840.65,47694.41,48645.48,2662.7993,41.56160339,-27.43179241,48390.49338,47833.93078,47277.36818
10/4/2021 17:00,48645.49,48930,48438,48618.98,1707.2331,97.91942605,-2.361548714,48589.99578,47908.69737,47227.39897
10/4/2021 17:30,48618.99,48699.99,48203.66,48534.7,1383.3504,134.2353335,24.95782774,48729.78334,47968.31667,47206.85
10/4/2021 18:00,48534.62,49500,48516,49293.89,3236.3855,221.7203855,64.31033928,49112.58674,48094.56175,47076.53676
10/4/2021 18:30,49293.9,49470,49001.25,49209.32,1489.1743,280.9897522,107.6462219,49377.07164,48200.7292,47024.38676
10/4/2021 19:00,49209.32,49536.12,49169.34,49293.89,1085.8433,330.9700282,152.3109831,49611.28888,48304.83975,46998.39063
10/4/2021 19:30,49293.89,49454.9,48904.28,48917.42,1393.5777,336.3248309,189.1137527,49700.27112,48363.18073,47026.09034
10/4/2021 20:00,48917.42,49379.86,48915.57,49379.86,1179.0509,373.5772282,226.0064478,49893.39481,48460.00733,47026.61984
10/4/2021 20:30,49379.86,49498.78,49125.57,49263.8,1217.192,389.2479414,258.6547465,50017.10823,48536.55901,47056.00979
10/4/2021 21:00,49263.79,49276.74,48981.24,49005.79,979.5744,376.5076974,282.2253367,50042.58429,48581.24768,47119.91107
10/4/2021 21:30,49005.8,49166.09,48920.01,49012.45,621.8653,362.7666208,298.3335935,50021.74378,48622.31456,47222.88535
10/4/2021 22:00,49012.46,49040,48556.09,48923.68,869.0381,340.78536,306.8239468,49987.81306,48651.01603,47314.21901
10/4/2021 22:30,48929.83,49041.24,48745.24,48873.97,485.2572,315.7145105,308.6020596,49953.60063,48672.24974,47390.89886
10/4/2021 23:00,48873.97,48998.5,48688.83,48923.53,572.3152,296.4277252,306.1671927,49911.61643,48696.1812,47480.74597
10/4/2021 23:30,48923.53,49425.52,48895.11,49306.78,1198.6347,308.5115518,306.6360645,49938.96601,48754.33346,47569.70092
10/5/2021 0:00,49306.78,49451,49045.4,49215.13,822.771,307.152025,306.7392566,49968.51706,48798.21885,47627.92064
10/5/2021 0:30,49224.93,49500,49022.4,49300.99,1093.5646,309.4357915,307.2785636,50007.27637,48846.10182,47684.92726
10/5/2021 1:00,49300.98,49799,49180.56,49504.65,1780.7797,323.9451153,310.6118739,49918.48923,48908.82069,47899.15215
10/5/2021 1:30,49506.73,49597.38,49324.32,49402.15,821.6545,323.4444986,313.1783989,49760.33336,48955.80443,48151.27551
10/5/2021 2:00,49402.16,49409.08,49163.68,49243.03,672.3651,306.6729671,311.8773125,49570.94483,48983.15925,48395.37367
10/5/2021 2:30,49243.04,49297.83,49050.36,49297.83,669.8417,294.4095396,308.3837579,49571.53137,49013.12789,48454.72442
10/5/2021 3:00,49297.83,49380.84,49165.91,49311.49,587.6109,282.5360333,303.214213,49559.44977,49041.54333,48523.63689
10/5/2021 3:30,49311.49,49497,49222.22,49289.04,789.9445,268.2227616,296.2159227,49514.26649,49065.11444,48615.96239
10/5/2021 4:00,49289.04,49310.83,49123.87,49300.57,445.1703,254.8717623,287.9470906,49512.26499,49087.53878,48662.81258
10/5/2021 4:30,49300.56,49319.48,49165.74,49221.04,492.1181,235.1627826,277.390229,49512.88376,49100.25318,48687.6226
10/5/2021 5:00,49221.05,49250.55,49088,49168.3,505.1101,212.8341771,264.4790186,49505.54037,49106.73383,48707.92729
10/5/2021 5:30,49168.3,49360,49138.78,49325.26,553.6145,205.4358203,252.670379,49508.84802,49127.54585,48746.24367
10/5/2021 6:00,49326.41,49412.88,49183.08,49325,537.3984,197.2774972,241.5918026,49506.01418,49146.35101,48786.68783
10/5/2021 6:30,49325,49430.84,49252.07,49430.84,564.3088,197.080549,232.6895519,49533.94281,49173.4452,48812.94759
10/5/2021 7:00,49430.83,49473.81,49282.12,49295.89,736.2743,183.9150705,222.9346556,49534.77678,49185.10661,48835.43644
10/5/2021 7:30,49295.89,49664.14,49250.87,49560.25,924.172,192.5928857,216.8663016,49578.4318,49220.83455,48863.2373
10/5/2021 8:00,49560.25,49597.96,49393.61,49483.39,674.9045,191.0656709,211.7061755,49581.81079,49245.83983,48909.86886
10/5/2021 8:30,49483.4,49608.05,49376.06,49482.1,613.6323,187.5888426,206.8827089,49560.18539,49268.3408,48976.49621
10/5/2021 9:00,49482.1,50000,49466.11,49919.99,1937.1876,217.6584633,209.0378598,49664.5602,49330.40263,48996.24505
10/5/2021 9:30,49919.99,50070,49584.4,49778.99,1875.4325,227.4889813,212.7280841,49744.30128,49373.12523,49001.94919
10/5/2021 10:00,49778.4,50328,49704,50269.36,1849.1253,271.7163218,224.5257316,49981.11142,49458.48093,48935.85043
10/5/2021 10:30,50269.35,50350,50072.27,50239.22,1389.7641,300.8665593,239.7938972,50158.95176,49532.83703,48906.7223
10/5/2021 11:00,50239.71,50265.72,49839.26,49976.73,1003.2429,299.3370125,251.7025202,50241.52401,49575.11255,48908.70109
10/5/2021 11:30,49976.73,50145.88,49935.51,50110,761.3756,305.3586267,262.4337415,50343.95343,49626.05421,48908.15499
10/5/2021 12:00,50110.01,50119.5,49801.74,49879.99,869.5021,288.2481691,267.5966271,50364.06826,49650.23857,48936.40889
10/5/2021 12:30,49879.99,50029.44,49705,49920.01,1296.115,274.7501392,269.0273295,50389.57107,49675.93109,48962.29111
10/5/2021 13:00,49920,50110,49854.11,49991.45,866.365,266.7426213,268.5703878,50422.12727,49705.98051,48989.83375
10/5/2021 13:30,49991.45,50099.23,49772.63,49926.32,843.6709,252.2335674,265.3030238,50429.73953,49726.96522,49024.19091
10/5/2021 14:00,49926.33,50320,49882.86,50208.84,1237.9159,260.5288264,264.3481843,50489.01297,49772.85806,49056.70315
10/5/2021 14:30,50208.83,50388,49938.49,49971.55,1702.1669,245.1298547,260.5045184,50472.05403,49791.7811,49111.50817
10/5/2021 15:00,49971.54,50024.79,49575.94,49841.11,1657.4063,219.8661606,252.3768468,50417.29412,49796.47909,49175.66406
10/5/2021 15:30,49843.91,50205.21,49700,49982.71,1404.8214,208.8627972,243.6740369,50401.14349,49814.21537,49227.28724
10/5/2021 16:00,49982.71,50058.51,49718.91,49797.92,985.7436,183.1206431,231.5633581,50357.79341,49812.66343,49267.53344
10/5/2021 16:30,49797.92,50020.02,49640.36,49759.22,886.3964,157.7782642,216.8063393,50328.15817,49807.57358,49286.98899
10/5/2021 17:00,49759.23,50115.24,49750,50103.85,733.6478,163.6169331,206.1684581,50300.79572,49835.79038,49370.78504
10/5/2021 17:30,50103.85,50170,49950,50132.9,906.0715,168.6441872,198.6636039,50309.71949,49864.08653,49418.45358
10/5/2021 18:00,50132.91,50200,50045.65,50159.99,574.8949,172.8220737,193.4952979,50299.48283,49892.26782,49485.0528
10/5/2021 18:30,50160,50777,50137.65,50536.21,1907.593,204.1377161,195.6237815,50359.64469,49953.59564,49547.5466
10/5/2021 19:00,50540.54,50688.41,50370.73,50612.44,1280.608,232.4274334,202.9845119,50478.76168,50016.34273,49553.92377
10/5/2021 19:30,50612.44,50898.47,50557.89,50732.4,1565.3828,261.5124549,214.6901005,50607.91363,50084.53866,49561.16368
10/5/2021 20:00,50736.17,51388,50726.02,51182.53,2530.6704,317.2274722,235.1975748,50892.27981,50189.10926,49485.93871
10/5/2021 20:30,51182.53,51773.76,51150,51400,2222.7388,374.6117454,263.080409,51209.92362,50304.43219,49398.94075
10/5/2021 21:00,51400,51573.68,51104.47,51492.94,1207.8361,422.7158711,295.0075014,51489.01212,50417.62341,49346.2347
10/5/2021 21:30,51496.29,51747.86,51299.06,51717.88,1121.0312,473.5309455,330.7121902,51797.6672,50541.45737,49285.24754
10/5/2021 22:00,51717.88,51886.3,51499.85,51720.67,1787.9637,508.1695257,366.2036573,52029.52004,50653.76333,49278.00663
10/5/2021 22:30,51720.67,51775.42,51335.72,51452.23,1172.5392,508.1028917,394.5835042,52146.56973,50729.80778,49313.04583
10/5/2021 23:00,51452.23,51500,51318.24,51328.97,751.8757,492.4276327,414.1523299,52215.46338,50786.87085,49358.27831
10/5/2021 23:30,51328.98,51611.15,51328.98,51471.01,736.9228,485.8655621,428.4949763,52286.92207,50852.02696,49417.13184
10/6/2021 0:00,51471.01,51620.37,51428.99,51500.06,593.7935,477.5047882,438.2969387,52372.62726,50913.74439,49454.86152
10/6/2021 0:30,51471.99,51539.3,51201.05,51247.99,1192.7669,445.4045261,439.7184562,52361.18807,50945.5773,49529.96654
10/6/2021 1:00,51247.99,51357.78,51217.6,51288.76,672.6274,418.4312208,435.4610091,52321.64829,50978.26137,49634.87445
10/6/2021 1:30,51288.76,51330.95,50917.73,51041.31,1090.1915,372.7902412,422.9268555,52252.93896,50984.266,49715.59305
10/6/2021 2:00,51041.31,51330.96,50979.86,51279,649.3801,351.7443427,408.690353,52171.31791,51012.33591,49853.35391
10/6/2021 2:30,51279.01,51385.28,51152,51244.18,647.2158,328.4692446,392.6461313,52049.07251,51034.4163,50019.76009
10/6/2021 3:00,51244.19,51591.82,51231.04,51547.31,900.1133,330.6718401,380.251273,52016.85348,51083.26332,50149.67315
10/6/2021 3:30,51547.31,51564.46,51326.16,51494.92,791.973,324.449921,369.0910026,51951.51023,51122.46871,50293.4272
10/6/2021 4:00,51498.41,51600,51295.32,51516.02,923.3575,317.560954,358.7849929,51858.73173,51159.94979,50461.16785
10/6/2021 4:30,51516.01,51593.52,51282.25,51420.8,980.5039,300.9487895,347.2177522,51810.77863,51184.79267,50558.8067
10/6/2021 5:00,51420.76,51420.77,51236.7,51325.02,809.7928,276.8633752,333.1468768,51755.98112,51198.14765,50640.31418
10/6/2021 5:30,51325.02,51828,51200.56,51526.36,1746.8196,270.8992088,320.6973432,51719.60524,51229.40597,50739.2067
10/6/2021 6:00,51523.79,51599.2,51325.83,51522.48,2098.4289,262.8297427,309.1238231,51722.13203,51257.31778,50792.50353
10/6/2021 6:30,51522.48,51677.91,51450.85,51636.94,805.4313,262.6430129,299.8276611,51733.42373,51293.47228,50853.52082
10/6/2021 7:00,51636.74,51736.11,51529.67,51550,938.2992,252.5682473,290.3757783,51732.87096,51317.90349,50902.93602
10/6/2021 7:30,51549.99,51550,51088,51283.73,1450.7859,220.5557301,276.4117687,51692.97817,51314.64887,50936.31957
10/6/2021 8:00,51282.43,51575.1,51200,51426.64,1102.1468,204.3614704,262.001709,51649.96929,51325.31469,51000.6601
10/6/2021 8:30,51431.55,51500,50740,50982.83,2060.2505,153.9411077,240.3895887,51672.97518,51292.6971,50912.41903
10/6/2021 9:00,50982.83,50982.83,50420,50680.44,2638.8618,88.56138072,210.0239471,51743.62151,51234.3869,50725.1523
10/6/2021 9:30,50680.45,50822,50420,50521.97,1811.384,23.68721993,172.7566017,51802.66303,51166.53767,50530.41232
10/6/2021 10:00,50521.96,50743.76,50382.41,50700,1509.0547,-13.20823049,135.5636353,51805.99916,51122.10552,50438.21187
10/6/2021 10:30,50699.99,51224.68,50619.1,51076.78,1748.485,-11.90787706,106.0693328,51803.03058,51117.7888,50432.54701
10/6/2021 11:00,51081.33,51478,51022.52,51160.35,1927.3248,-4.08682662,84.03810091,51800.04046,51121.84225,50443.64404
10/6/2021 11:30,51160.35,51490,51091.3,51350,1846.8587,17.21612545,70.67370582,51811.80892,51143.57156,50475.3342
10/6/2021 12:00,51350,51389.82,51150,51325.75,1002.4084,31.77580442,62.89412554,51819.64205,51160.92188,50502.20172
10/6/2021 12:30,51325.75,52444,51259.84,52263.22,3985.0935,117.6047745,73.83625533,52033.84445,51265.90266,50497.96086
10/6/2021 13:00,52263.22,52829,52191.39,52754.76,3147.3018,222.7206368,103.6131316,52394.01775,51407.6986,50421.37944
10/6/2021 13:30,52755.33,55555,52610.2,54421.67,8627.3737,435.51112,169.9927293,53384.28465,51694.74349,50005.20233
10/6/2021 14:00,54421.68,54780,53746.47,53963.91,4499.9367,560.7477536,248.1437342,53948.34082,51910.85459,49873.36835
10/6/2021 14:30,53965.94,54300,53750,54178,2924.2447,669.55574,332.4261353,54480.37305,52126.7732,49773.17335
10/6/2021 15:00,54177.99,54550,54159.38,54504.33,1721.6889,773.2059203,420.5820923,55014.43208,52353.20718,49691.98228
10/6/2021 15:30,54504.33,54720,54250.04,54583.8,1773.2041,851.9413502,506.8539439,55491.54391,52565.64459,49639.74527
10/6/2021 16:00,54590.05,55156.97,54568.58,54999.79,2619.9933,937.104307,592.9040165,56006.01622,52797.46796,49588.91971
10/6/2021 16:30,54999.79,55054.87,54471.74,54709.28,2355.9941,969.9735831,668.3179298,56361.2822,52979.5453,49597.8084
10/6/2021 17:00,54707.98,54892.28,54446.54,54892.27,1072.4593,999.2695277,734.5082494,56691.73011,53161.70956,49631.68901
10/6/2021 17:30,54892.27,54917.9,54517.01,54566,1071.8946,984.8072675,784.568053,56853.37713,53295.4515,49737.52588
10/6/2021 18:00,54566,54850,54534.4,54578.19,1117.4689,963.2259837,820.2996392,56984.85468,53417.61707,49850.37947
10/6/2021 18:30,54578.2,54973.65,54573,54963.83,956.3908,966.103941,849.4604995,57095.76321,53564.87545,50033.98768
10/6/2021 19:00,54963.82,55109.67,54470,54533.39,1945.2717,923.0119253,864.1707847,57006.52121,53657.11493,50307.70865
10/6/2021 19:30,54533.4,54938.77,54446.54,54903.39,998.0117,908.2473897,872.9861057,56898.07002,53775.80779,50653.54557
10/6/2021 20:00,54903.38,55078.01,54814.43,55050,1137.9605,898.0247206,877.9938287,56773.93138,53897.15943,51020.38749
10/6/2021 20:30,55049.99,55332.12,54812,55311.58,1351.3724,900.6483875,882.5247404,56696.43698,54031.86615,51367.29532
10/6/2021 21:00,55311.59,55386.86,54821.58,54926.08,1210.1571,861.688031,878.3573986,56476.43321,54117.02938,51757.62554
10/6/2021 21:30,54926.08,55273.83,54880.05,55262.23,900.497,848.1591132,872.3177415,56264.61533,54226.0961,52187.57687
10/6/2021 22:00,55262.22,55262.23,55024.82,55080.2,718.3708,813.3729911,860.5287914,55873.57274,54307.43933,52741.30592
10/6/2021 22:30,55080.18,55280,54930.23,55016,876.433,771.7283314,842.7686994,55618.03732,54374.9213,53131.80528
10/6/2021 23:00,55016.01,55186.85,54893.02,55155.06,640.672,741.3992296,822.4948054,55410.16347,54449.22022,53488.27697
10/6/2021 23:30,55155.07,55750,55119.08,55446.27,2028.2752,732.4185461,804.4795536,55475.83758,54544.17734,53612.51711
10/7/2021 0:00,55446.26,55619.25,55231.23,55312.33,860.109,706.3510756,784.853858,55473.27795,54617.33474,53761.39153
10/7/2021 0:30,55315,55332.31,54766.68,54875.01,1828.7792,642.9923328,756.4815529,55446.65019,54641.87524,53837.10029
10/7/2021 1:00,54875.01,54932.89,54500,54802.41,1460.3034,580.2332913,721.2319006,55439.77656,54657.16427,53874.55197
10/7/2021 1:30,54802.41,54909.19,54130.78,54218.42,1547.6618,477.86466,672.5584525,55480.31936,54615.3791,53750.43883
10/7/2021 2:00,54218.41,54905.37,54112,54784.45,1262.0789,437.3689556,625.5205531,55459.8343,54631.48109,53803.12788
10/7/2021 2:30,54784.46,55195,54680.92,55092.98,1011.1015,425.26937,585.4703165,55467.4731,54675.43337,53883.39363
10/7/2021 3:00,55092.98,55230.6,54917.5,55077.23,927.1705,409.6868529,550.3136238,55470.47141,54713.69971,53956.92801
10/7/2021 3:30,55077.24,55215.67,54742.17,54850.79,906.6302,374.7459423,515.2000875,55466.24691,54726.75593,53987.26495
10/7/2021 4:00,54850.79,55072.61,54730.86,54807.68,633.7242,339.6610016,480.0922703,55461.62774,54734.46298,54007.29823
10/7/2021 4:30,54807.67,55182.39,54756.06,55092.12,721.7741,330.9923899,450.2722942,55462.49597,54768.52556,54074.55515
10/7/2021 5:00,55092.08,55237.04,54978,55073.21,729.1398,318.9202595,424.0018873,55458.71021,54797.54312,54136.37604
10/7/2021 5:30,55073.22,55073.22,54545.07,54762.18,1555.3779,281.0161088,395.4047316,55457.98728,54794.17521,54130.36314
10/7/2021 6:00,54762.19,54787.12,54566.2,54735.76,696.029,246.0090835,365.525602,55449.53273,54788.61185,54127.69098
10/7/2021 6:30,54735.76,54968.06,54659.42,54733.51,732.601,215.5989174,335.5402651,55407.72634,54783.36406,54159.00178
10/7/2021 7:00,54733.52,54735.53,54375.83,54531.84,1049.829,173.2286857,303.0779492,55415.04246,54759.40939,54103.77631
10/7/2021 7:30,54531.84,54623.11,54235.33,54590.12,2913.5296,142.7076359,271.0038865,55379.23988,54743.28659,54107.3333
10/7/2021 8:00,54590.12,54793.26,54533.97,54745.06,1249.2724,129.5287207,242.7088534,55361.1476,54743.45548,54125.76336
10/7/2021 8:30,54748.55,54778.91,54460,54466.71,1082.8701,95.52269065,213.2716208,55356.52319,54717.09877,54077.67436
10/7/2021 9:00,54466.71,54629.74,54400,54538.3,968.1838,73.5020951,185.3177157,55326.96917,54700.07032,54073.17146
10/7/2021 9:30,54538.3,54547.3,53924.44,53974.98,2283.8131,10.47465307,150.3491032,55290.74678,54631.0141,53971.28141
10/7/2021 10:00,53974.99,54349.01,53786.13,54292.58,1902.6652,-13.68957819,117.5413669,55221.55424,54598.78228,53976.01032
10/7/2021 10:30,54292.57,54432.49,54046.67,54084.86,1072.7327,-49.03591803,84.2259099,55228.10062,54549.8373,53871.57397
10/7/2021 11:00,54084.85,54121.48,53811,53906.62,1429.281,-90.38868095,49.30299173,55249.12345,54488.57851,53728.03356
10/7/2021 11:30,53906.63,54187.24,53884.44,54000,1052.0419,-114.308382,16.58071698,55257.11446,54442.04722,53626.97999
10/7/2021 12:00,54000,54365.3,53999.99,54298.58,908.4593,-107.9278814,-8.32100269,55241.48305,54428.38368,53615.2843
10/7/2021 12:30,54298.58,54361.99,53689.42,53772.56,1271.9767,-143.6606757,-35.38893728,55213.60659,54365.92428,53518.24197
10/7/2021 13:00,53772.55,54222.22,53630.01,53983.12,1370.4541,-153.2224868,-58.95564719,55154.10514,54329.46673,53504.82832
10/7/2021 13:30,53983.13,54160.51,53782.44,53982.81,948.7256,-158.9925385,-78.96302545,55119.62663,54296.4518,53473.27698
10/7/2021 14:00,53982.81,54700,53971.71,54568.55,1608.5318,-114.9756554,-86.16555145,55109.75985,54322.36592,53534.97198
10/7/2021 14:30,54568.55,54685.98,54314.54,54429.99,1384.3147,-90.23244899,-86.97893095,55039.7391,54332.61583,53625.49256
10/7/2021 15:00,54430,54498.12,53357,53832.8,3184.3753,-117.4575442,-93.07465361,54949.34158,54285.01432,53620.68707
10/7/2021 15:30,53832.8,54220.29,53659.11,53936,1308.6077,-129.2167209,-100.3030671,54900.34679,54251.77486,53603.20294
10/7/2021 16:00,53935.99,54158,53810,53895.03,984.1058,-140.225458,-108.2875453,54848.24383,54217.79916,53587.35449
10/7/2021 16:30,53895.03,53996.56,53400,53992.5,1424.1138,-139.4771413,-114.5254645,54789.37506,54196.3421,53603.30913
10/7/2021 17:00,53992.5,54330,53861.55,54154.72,1996.8947,-124.3607435,-116.4925203,54765.80905,54192.37809,53618.94713
10/7/2021 17:30,54154.72,54324.88,54082.75,54150.21,769.4839,-111.4599675,-115.4860097,54732.65204,54188.36208,53644.07212
10/7/2021 18:00,54150.2,54270,54015.72,54189.84,954.9012,-96.92095529,-111.7729988,54672.59341,54188.50283,53704.41226
10/7/2021 18:30,54189.84,54225.97,53984.49,54026.23,649.677,-97.476989,-108.9137969,54635.87338,54173.04828,53710.22317
10/7/2021 19:00,54026.24,54089.99,53829.54,53895.91,799.129,-107.1976765,-108.5705728,54575.11078,54146.65416,53718.19753
10/7/2021 19:30,53895.91,54161.82,53802.18,54103.1,693.292,-97.0639966,-106.2692576,54561.72505,54142.50614,53723.28723
10/7/2021 20:00,54103.1,54145.17,53885.67,53962.75,551.2231,-99.21437279,-104.8582806,54534.46285,54125.38651,53716.31017
10/7/2021 20:30,53962.75,54267.52,53890,54215.54,559.8879,-79.60290829,-99.80720614,54550.01825,54133.97256,53717.92686
10/7/2021 21:00,54215.54,54324.87,54105,54157.98,507.2216,-67.92232604,-93.43023012,54541.13792,54136.25898,53731.38004
10/7/2021 21:30,54160.48,54428.53,54036,54421,685.0216,-37.01517669,-82.14721943,54596.47165,54163.37717,53730.28269
10/7/2021 22:00,54421,54500,54211.23,54275.61,661.704,-23.97641094,-70.51305773,54612.86022,54174.06601,53735.27181
10/7/2021 22:30,54275.62,54640.3,53820,53898.26,1251.6273,-43.58961257,-65.1283687,54552.1062,54147.79877,53743.49135
10/7/2021 23:00,53898.27,53972.73,53765.04,53913.69,543.6775,-57.22845018,-63.548385,54528.5997,54125.5027,53722.4057
10/7/2021 23:30,53913.68,53964.8,53750.62,53825.44,383.0617,-74.30185913,-65.69907982,54511.761,54096.9253,53682.0896
10/8/2021 0:00,53825.44,53888.06,53607.27,53779.77,506.5348,-90.47490763,-70.65424538,54441.83542,54066.72003,53691.60465
10/8/2021 0:30,53785.22,54048,53711.57,54044.31,685.205,-81.01214041,-72.72582439,54402.0329,54064.58574,53727.13859
10/8/2021 1:00,54044.31,54235.99,54000.01,54124.21,634.4001,-66.30128701,-71.44091691,54393.86019,54070.26424,53746.6683
10/8/2021 1:30,54124.21,54309.6,54051.1,54272.07,530.6844,-42.22501967,-65.59773746,54423.48253,54089.48384,53755.48515
10/8/2021 2:00,54270,54397,54174,54297.35,576.3124,-20.86401227,-56.65099243,54448.26178,54109.28062,53770.29946
10/8/2021 2:30,54297.36,54429.99,53830,53879.97,807.5086,-37.1856844,-52.75793082,54432.96179,54087.44151,53741.92123
10/8/2021 3:00,53879.98,54045.26,53776.5,53842.01,740.4518,-52.57769893,-52.72188444,54422.2345,54064.06708,53705.89966
10/8/2021 3:30,53842,53905.15,53691.02,53726.15,829.5798,-73.28018667,-56.83354489,54416.90773,54031.8845,53646.86127
10/8/2021 4:00,53726.15,53940,53708.59,53815.21,572.3121,-81.56048121,-61.77893215,54402.42115,54011.24884,53620.07652
10/8/2021 4:30,53815.22,53965.54,53766.28,53906,526.3167,-79.87592016,-65.39832975,54396.33893,54001.22514,53606.11134
10/8/2021 5:00,53906,53972.94,53839.39,53877.93,571.1308,-79.88504276,-68.29567236,54388.18396,53989.48274,53590.78153
10/8/2021 5:30,53877.93,53884.29,53617.61,53750.02,822.7162,-89.18546596,-72.47363108,54381.061,53966.67677,53552.29254
10/8/2021 6:00,53750.02,54174,53750.01,54172.95,821.6077,-61.71775803,-70.32245647,54404.64174,53986.32184,53568.00193
10/8/2021 6:30,54172.94,54212.94,53999.99,54160.39,828.9652,-40.49607509,-64.35718019,54413.87187,54002.89976,53591.92765
10/8/2021 7:00,54160.39,54286.9,54047.05,54110.23,750.8562,-27.40927421,-56.967599,54421.37239,54013.12169,53604.87098
10/8/2021 7:30,54110.22,54550,54000,54461.49,1447.0575,11.17701451,-43.33867629,54483.73238,54055.82343,53627.91448
10/8/2021 8:00,54461.49,54967.97,54376.98,54829.39,2271.6868,70.62921206,-20.54509862,54701.77046,54129.49644,53557.22242
10/8/2021 8:30,54829.39,55500,54753.66,55292.83,3304.2634,153.3732505,14.23857119,55052.14583,54240.29011,53428.43439
10/8/2021 9:00,55292.82,56100,55232.35,55800.01,3552.1616,256.9121609,62.77328913,55512.39174,54388.83486,53265.27798
10/8/2021 9:30,55800.01,56000,55105,55324.34,2146.474,297.1594307,109.6505174,55697.77088,54477.93059,53258.0903
10/8/2021 10:00,55324.34,55550,55200,55226.11,854.0299,317.4697484,151.2143636,55813.38301,54549.18577,53284.98853
10/8/2021 10:30,55230.99,55446.68,55182.16,55390.01,876.117,342.8391454,189.53932,55971.48225,54629.26427,53287.04629
10/8/2021 11:00,55390.01,55588.59,55355,55485.66,697.3284,366.4386542,224.9191868,56132.29061,54710.82577,53289.36092
10/8/2021 11:30,55485.66,55600,55400,55464.07,810.6634,379.0300796,255.7413654,56270.4513,54782.56331,53294.67533
10/8/2021 12:00,55464.07,55496.5,55138.18,55247.08,1021.6955,367.2659818,278.0462887,56338.93217,54826.803,53314.67383
10/8/2021 12:30,55247.08,55300,54506,54885.72,1891.08,325.03729,287.4444889,56287.23867,54832.41414,53377.58961
10/8/2021 13:00,54886.35,55075,54653,54841,1354.3635,284.6805965,286.8917104,56219.33945,54833.23184,53447.12423
10/8/2021 13:30,54841.01,54880.4,54608.02,54836.39,897.9784,249.4501318,279.4033947,56128.28577,54833.53262,53538.77947
10/8/2021 14:00,54836.4,54936.54,54035.25,54178.99,1915.0453,166.5630142,256.8353186,56009.96901,54771.19523,53532.42144
10/8/2021 14:30,54179,54448.04,54135.01,54363.02,847.1756,114.4052665,228.3493082,55927.50771,54732.32139,53537.13508
10/8/2021 15:00,54363.03,54689.99,54346.13,54571.49,931.4384,88.86725609,200.4528978,55856.86167,54717.00412,53577.14657
10/8/2021 15:30,54571.49,54799.99,54502.03,54569.03,747.9828,67.64987177,173.8922926,55767.6256,54702.91135,53638.1971
